IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.254.120,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.170.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.86.200,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.83.20,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.114.201,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.164.215,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.95.146,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.222.98,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.194.170,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.93.176,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.121.38,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.142.191,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.78.188,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.122.55,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.11.182,2082,2082,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.4.122,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.81.112,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.254.120,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.113.232,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.103.65,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.8.82,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.136.247,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.167.147,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.50.180,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.10.100,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.166.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.40.37,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.144.156,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.81.112,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.77.222,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.117.48,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.229.190,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.193.202,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
47.237.84.173,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.126.240,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.168.17,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.60.54,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.210.57,80,80,FALSE,SIN,Asia Pacific,Singapore,17,0
8.222.183.242,2083,2083,TRUE,SIN,Asia Pacific,Singapore,17,0
47.237.82.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.97.90,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.83.201,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.93.5,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.194.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.253.41,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.98.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,0
47.236.164.215,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.4.122,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,0
8.219.189.143,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.125.8,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.113.232,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.121.23,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.253.41,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.162.45,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.80.110,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.232.148,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.67.133,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.51.211,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.93.176,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.174.142,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.158.158,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.205.188,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.229.190,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.75.152,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.180.86,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.97.50,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.163.195,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.10.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.240.160,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.144.196,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.165.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.5.10,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.245.86.230,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.174.213,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.95.146,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.181.117,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.169.164,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.166.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.172.95,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.113.232,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.209.14,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.97.90,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.191.40,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.180.51,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.200.145,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.104.11,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.84.173,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.198.34,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.86.185,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.237.250,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
47.245.86.230,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
8.222.184.198,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.191.40,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.83.71,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.237.250,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.80.110,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.220.88,8080,8080,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.149.107,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.111.147,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.169.15,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.95.13,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.169.141,80,80,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.210.57,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.87.30,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.163.195,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.202.130,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
8.219.60.54,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
47.237.95.146,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.168.17,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.104.11,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,0
47.236.166.131,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.245.118.70,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.167.231,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.100.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
8.222.222.64,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.194.170,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.86.185,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.121.23,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.193.202,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.123.133,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.81.112,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.125.8,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.169.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.0.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.49.65,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.161.129,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.84.173,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.237.250,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,0
8.222.144.50,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.174.142,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.100.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.132.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.198.34,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.130.95,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.11.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.93.5,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.83.71,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.50.180,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.102.102,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.75.113,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.174.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.150.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.84.173,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.97.248,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.132.64,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.147.58,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.125.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.83.239,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.198.139,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.169.15,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.117.198,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
8.222.179.231,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.202.130,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.123.133,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.198.139,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.114.201,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.93.176,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.117.48,2052,2052,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.222.98,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.130.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.111.175,80,80,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.1.92,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.84.214,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.113.232,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.103.65,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.237.94.140,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.87.246,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.174.142,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.60.54,2082,2082,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.169.141,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.114.201,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.123.133,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,0
47.236.75.113,2086,2086,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.210.64,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,0
8.219.199.220,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.144.196,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.237.95.146,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.144.156,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.237.100.206,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.40.37,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.167.231,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.171.205,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.253.41,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.237.14.220,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.248.47,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.163.195,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.10.182,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.201.245,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.75.113,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.161.129,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.199.220,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.83.201,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.67.133,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.158.158,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.202.91,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.244.192,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.201.245,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.5.223,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.104.37,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.237.100.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.163.195,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.248.47,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.167.147,8443,8443,TRUE,SIN,Asia Pacific,Singapore,20,0
8.219.84.214,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.180.51,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.174.206,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.83.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.97.248,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.87.246,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.139.13,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.166.131,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.132.64,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.210.64,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.78.1,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.42.72,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.167.147,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.97.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.160.176,2095,2095,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.11.158,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.180.51,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.106.156,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.237.14.220,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.222.137.192,2052,2052,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.4.122,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.172.95,2082,2082,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.200.145,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.1.92,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.5.223,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.145.85,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.202.91,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.174.213,80,80,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.93.5,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
47.236.117.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.161.129,8880,8880,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.113.232,8080,8080,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.86.200,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,0
8.219.240.160,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
47.245.105.224,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.49.65,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.210.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.81.112,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.198.139,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.149.107,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.169.141,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.97.90,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.169.141,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.67.133,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.125.8,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.253.41,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.201.245,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.80.110,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.113.232,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.139.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.111.147,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.94.140,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.75.113,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.147.58,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.146.249,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.106.156,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.100.168,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.78.188,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.214.231,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.84.173,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.77.141,80,80,FALSE,SJC,North America,San Jose,21,0
8.219.78.1,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.248.47,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.86.200,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.121.38,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.123.133,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.114.201,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.146.249,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.145.85,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.142.191,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.237.90,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.95.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.150.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.49.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.172.71,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.189.92,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.170.232,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.1.92,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.75.152,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.86.185,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.237.11.182,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.144.156,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.122.55,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.194.170,8880,8880,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.150.197,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.144.50,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.149.107,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.144.48,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.170.232,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.193.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.245.96.80,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.86.200,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.150.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.42.72,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.106.156,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.161.129,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.83.201,80,80,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.172.71,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.180.24,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.146.249,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.137.192,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.10.100,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.97.50,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.222.98,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.124.227,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.166.131,2082,2082,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.220.88,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
47.236.172.71,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.106.156,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.222.146.222,2086,2086,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.51.211,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,0
8.219.51.211,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.111.175,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
47.237.0.31,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.102.102,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.232.148,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.220.88,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.146.249,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.130.95,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.60.54,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.5.10,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.171.205,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.170.232,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.235.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.222.169.222,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.194.170,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
47.237.0.31,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.50.180,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.83.201,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.202.91,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,0
47.245.118.70,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.132.64,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.189.143,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.164.215,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.78.188,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.11.158,2082,2082,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.177.205,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.60.54,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.75.113,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.51.211,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.144.208,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.42.72,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
47.236.9.152,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.237.250,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,0
47.237.10.1,2052,2052,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.87.30,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.194.170,80,80,FALSE,SIN,Asia Pacific,Singapore,22,0
8.219.201.245,8880,8880,FALSE,SIN,Asia Pacific,Singapore,22,0
